p,percentage
http://bias.org/vocab/P1211,9.2123105E-7
http://bias.org/vocab/P1620,9.2123105E-7
http://bias.org/vocab/P2551,9.2123105E-7
http://bias.org/vocab/P2959,9.2123105E-7
http://bias.org/vocab/P967,9.2123105E-7
http://bias.org/vocab/P1571,8.727452E-7
http://bias.org/vocab/P2152,8.727452E-7
http://bias.org/vocab/P2550,8.727452E-7
http://bias.org/vocab/P418,8.727452E-7
http://bias.org/vocab/P515,8.727452E-7
http://bias.org/vocab/P751,8.727452E-7
http://bias.org/vocab/P1924,8.2425936E-7
http://bias.org/vocab/P566,8.2425936E-7
http://bias.org/vocab/P816,8.2425936E-7
http://bias.org/vocab/P878,8.2425936E-7
http://bias.org/vocab/P1773,7.757735E-7
http://bias.org/vocab/P1035,7.2728767E-7
http://bias.org/vocab/P1227,7.2728767E-7
http://bias.org/vocab/P1429,7.2728767E-7
http://bias.org/vocab/P3094,7.2728767E-7
http://bias.org/vocab/P3985,7.2728767E-7
http://bias.org/vocab/P1432,6.788018E-7
http://bias.org/vocab/P3080,6.788018E-7
http://bias.org/vocab/P3931,6.788018E-7
http://bias.org/vocab/P1264,6.30316E-7
http://bias.org/vocab/P3158,6.30316E-7
http://bias.org/vocab/P654,6.30316E-7
http://bias.org/vocab/P694,6.30316E-7
http://bias.org/vocab/P707,6.30316E-7
http://bias.org/vocab/P928,6.30316E-7
http://bias.org/vocab/P3989,5.8183014E-7
http://bias.org/vocab/P944,5.8183014E-7
http://bias.org/vocab/P1568,5.333443E-7
http://bias.org/vocab/P1593,5.333443E-7
http://bias.org/vocab/P1817,5.333443E-7
http://bias.org/vocab/P2647,5.333443E-7
http://bias.org/vocab/P873,5.333443E-7
http://bias.org/vocab/P1137,4.8485845E-7
http://bias.org/vocab/P1605,4.8485845E-7
http://bias.org/vocab/P2319,4.8485845E-7
http://bias.org/vocab/P2567,4.8485845E-7
http://bias.org/vocab/P2700,4.8485845E-7
http://bias.org/vocab/P2838,4.8485845E-7
http://bias.org/vocab/P3902,4.8485845E-7
http://bias.org/vocab/P4147,4.8485845E-7
http://bias.org/vocab/P4149,4.8485845E-7
http://bias.org/vocab/P4345,4.8485845E-7
http://bias.org/vocab/P795,4.8485845E-7
http://bias.org/vocab/P1201,4.363726E-7
http://bias.org/vocab/P1851,4.363726E-7
http://bias.org/vocab/P2560,4.363726E-7
http://bias.org/vocab/P2568,4.363726E-7
http://bias.org/vocab/P2975,4.363726E-7
http://bias.org/vocab/P3075,4.363726E-7
http://bias.org/vocab/P3205,4.363726E-7
http://bias.org/vocab/P489,4.363726E-7
http://bias.org/vocab/P538,4.363726E-7
http://bias.org/vocab/P834,4.363726E-7
http://bias.org/vocab/P1534,3.8788676E-7
http://bias.org/vocab/P1909,3.8788676E-7
http://bias.org/vocab/P2359,3.8788676E-7
http://bias.org/vocab/P2375,3.8788676E-7
http://bias.org/vocab/P2376,3.8788676E-7
http://bias.org/vocab/P3019,3.8788676E-7
http://bias.org/vocab/P4185,3.8788676E-7
http://bias.org/vocab/P1403,3.394009E-7
http://bias.org/vocab/P1592,3.394009E-7
http://bias.org/vocab/P1789,3.394009E-7
http://bias.org/vocab/P2308,3.394009E-7
http://bias.org/vocab/P2365,3.394009E-7
http://bias.org/vocab/P2739,3.394009E-7
http://bias.org/vocab/P2746,3.394009E-7
http://bias.org/vocab/P3014,3.394009E-7
http://bias.org/vocab/P3354,3.394009E-7
http://bias.org/vocab/P3719,3.394009E-7
http://bias.org/vocab/P4426,3.394009E-7
http://bias.org/vocab/P560,3.394009E-7
http://bias.org/vocab/P872,3.394009E-7
http://bias.org/vocab/P1078,2.9091507E-7
http://bias.org/vocab/P128,2.9091507E-7
http://bias.org/vocab/P1855,2.9091507E-7
http://bias.org/vocab/P2679,2.9091507E-7
http://bias.org/vocab/P2820,2.9091507E-7
http://bias.org/vocab/P3081,2.9091507E-7
http://bias.org/vocab/P3460,2.9091507E-7
http://bias.org/vocab/P3484,2.9091507E-7
http://bias.org/vocab/P399,2.9091507E-7
http://bias.org/vocab/P4292,2.9091507E-7
http://bias.org/vocab/P550,2.9091507E-7
http://bias.org/vocab/P926,2.9091507E-7
http://bias.org/vocab/P1039,2.4242922E-7
http://bias.org/vocab/P1625,2.4242922E-7
http://bias.org/vocab/P1956,2.4242922E-7
http://bias.org/vocab/P2822,2.4242922E-7
http://bias.org/vocab/P2828,2.4242922E-7
http://bias.org/vocab/P2831,2.4242922E-7
http://bias.org/vocab/P2872,2.4242922E-7
http://bias.org/vocab/P2937,2.4242922E-7
http://bias.org/vocab/P3355,2.4242922E-7
http://bias.org/vocab/P3415,2.4242922E-7
http://bias.org/vocab/P3501,2.4242922E-7
http://bias.org/vocab/P3803,2.4242922E-7
http://bias.org/vocab/P1199,1.9394338E-7
http://bias.org/vocab/P1210,1.9394338E-7
http://bias.org/vocab/P1792,1.9394338E-7
http://bias.org/vocab/P3148,1.9394338E-7
http://bias.org/vocab/P3416,1.9394338E-7
http://bias.org/vocab/P4320,1.9394338E-7
http://bias.org/vocab/P4322,1.9394338E-7
http://bias.org/vocab/P447,1.9394338E-7
http://bias.org/vocab/P453,1.9394338E-7
http://bias.org/vocab/P459,1.9394338E-7
http://bias.org/vocab/P925,1.9394338E-7
http://bias.org/vocab/P1026,1.4545753E-7
http://bias.org/vocab/P1041,1.4545753E-7
http://bias.org/vocab/P1060,1.4545753E-7
http://bias.org/vocab/P1340,1.4545753E-7
http://bias.org/vocab/P1393,1.4545753E-7
http://bias.org/vocab/P1897,1.4545753E-7
http://bias.org/vocab/P2634,1.4545753E-7
http://bias.org/vocab/P2701,1.4545753E-7
http://bias.org/vocab/P2738,1.4545753E-7
http://bias.org/vocab/P2821,1.4545753E-7
http://bias.org/vocab/P2976,1.4545753E-7
http://bias.org/vocab/P3432,1.4545753E-7
http://bias.org/vocab/P3447,1.4545753E-7
http://bias.org/vocab/P3739,1.4545753E-7
http://bias.org/vocab/P3967,1.4545753E-7
http://bias.org/vocab/P4379,1.4545753E-7
http://bias.org/vocab/P468,1.4545753E-7
http://bias.org/vocab/P565,1.4545753E-7
http://bias.org/vocab/P660,1.4545753E-7
http://bias.org/vocab/P814,1.4545753E-7
http://bias.org/vocab/P817,1.4545753E-7
http://bias.org/vocab/P970,1.4545753E-7
http://bias.org/vocab/P1013,9.697169E-8
http://bias.org/vocab/P1170,9.697169E-8
http://bias.org/vocab/P1171,9.697169E-8
http://bias.org/vocab/P1221,9.697169E-8
http://bias.org/vocab/P1310,9.697169E-8
http://bias.org/vocab/P1406,9.697169E-8
http://bias.org/vocab/P1464,9.697169E-8
http://bias.org/vocab/P1480,9.697169E-8
http://bias.org/vocab/P1558,9.697169E-8
http://bias.org/vocab/P1686,9.697169E-8
http://bias.org/vocab/P1703,9.697169E-8
http://bias.org/vocab/P1704,9.697169E-8
http://bias.org/vocab/P1878,9.697169E-8
http://bias.org/vocab/P1898,9.697169E-8
http://bias.org/vocab/P1910,9.697169E-8
http://bias.org/vocab/P2210,9.697169E-8
http://bias.org/vocab/P2366,9.697169E-8
http://bias.org/vocab/P2445,9.697169E-8
http://bias.org/vocab/P2675,9.697169E-8
http://bias.org/vocab/P2715,9.697169E-8
http://bias.org/vocab/P2839,9.697169E-8
http://bias.org/vocab/P2876,9.697169E-8
http://bias.org/vocab/P3005,9.697169E-8
http://bias.org/vocab/P3026,9.697169E-8
http://bias.org/vocab/P3433,9.697169E-8
http://bias.org/vocab/P3780,9.697169E-8
http://bias.org/vocab/P4006,9.697169E-8
http://bias.org/vocab/P4099,9.697169E-8
http://bias.org/vocab/P4151,9.697169E-8
http://bias.org/vocab/P4224,9.697169E-8
http://bias.org/vocab/P4323,9.697169E-8
http://bias.org/vocab/P4387,9.697169E-8
http://bias.org/vocab/P4424,9.697169E-8
http://bias.org/vocab/P4425,9.697169E-8
http://bias.org/vocab/P514,9.697169E-8
http://bias.org/vocab/P756,9.697169E-8
http://bias.org/vocab/P1011,4.8485845E-8
http://bias.org/vocab/P1194,4.8485845E-8
http://bias.org/vocab/P1424,4.8485845E-8
http://bias.org/vocab/P1425,4.8485845E-8
http://bias.org/vocab/P1606,4.8485845E-8
http://bias.org/vocab/P1660,4.8485845E-8
http://bias.org/vocab/P1677,4.8485845E-8
http://bias.org/vocab/P1887,4.8485845E-8
http://bias.org/vocab/P1903,4.8485845E-8
http://bias.org/vocab/P1912,4.8485845E-8
http://bias.org/vocab/P1913,4.8485845E-8
http://bias.org/vocab/P1915,4.8485845E-8
http://bias.org/vocab/P1916,4.8485845E-8
http://bias.org/vocab/P1999,4.8485845E-8
http://bias.org/vocab/P2279,4.8485845E-8
http://bias.org/vocab/P2377,4.8485845E-8
http://bias.org/vocab/P2392,4.8485845E-8
http://bias.org/vocab/P2414,4.8485845E-8
http://bias.org/vocab/P2443,4.8485845E-8
http://bias.org/vocab/P2502,4.8485845E-8
http://bias.org/vocab/P2577,4.8485845E-8
http://bias.org/vocab/P2591,4.8485845E-8
http://bias.org/vocab/P2680,4.8485845E-8
http://bias.org/vocab/P2848,4.8485845E-8
http://bias.org/vocab/P3037,4.8485845E-8
http://bias.org/vocab/P3310,4.8485845E-8
http://bias.org/vocab/P3680,4.8485845E-8
http://bias.org/vocab/P3729,4.8485845E-8
http://bias.org/vocab/P3730,4.8485845E-8
http://bias.org/vocab/P3781,4.8485845E-8
http://bias.org/vocab/P3969,4.8485845E-8
http://bias.org/vocab/P4321,4.8485845E-8
http://bias.org/vocab/P4353,4.8485845E-8
http://bias.org/vocab/P470,4.8485845E-8
http://bias.org/vocab/P589,4.8485845E-8
http://bias.org/vocab/P741,4.8485845E-8
http://bias.org/vocab/P853,4.8485845E-8
http://bias.org/vocab/P887,4.8485845E-8
http://bias.org/vocab/P922,4.8485845E-8
http://bias.org/vocab/P971,4.8485845E-8
